disease,year,country,state,regimen,drug,company,group1,group2,group3,drug_weight,regimen_weight,drug_impact
HepC,2015,American Samoa,G4 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.002
HepC,2015,American Samoa,G4 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.002
HepC,2015,American Samoa,G4 Chronic,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,0.002
HepC,2015,American Samoa,G4 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.001
HepC,2015,American Samoa,G4 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.001
HepC,2015,American Samoa,G4 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.002
HepC,2015,American Samoa,G5 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,American Samoa,G5 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,American Samoa,G5 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,American Samoa,G5 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.016
HepC,2015,American Samoa,G5 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.017
HepC,2015,American Samoa,G5 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.015
HepC,2015,American Samoa,G6 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,American Samoa,G6 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,American Samoa,G6 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,American Samoa,G6 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.302
HepC,2015,American Samoa,G6 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.285
HepC,2015,American Samoa,G6 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.272
HepC,2015,Andorra,G1 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.002
HepC,2015,Andorra,G1 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.002
HepC,2015,Andorra,G1 Acute,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,0.002
HepC,2015,Andorra,G1 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.002
HepC,2015,Andorra,G1 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.002
HepC,2015,Andorra,G1 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.002
HepC,2015,Andorra,G1 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,1.763
HepC,2015,Andorra,G1 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,1.725
HepC,2015,Andorra,G1 Chronic,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,1.861
HepC,2015,Andorra,G1 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,1.628
HepC,2015,Andorra,G1 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,1.502
HepC,2015,Andorra,G1 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,1.667
HepC,2015,Andorra,G2 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Andorra,G2 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Andorra,G2 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Andorra,G2 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,0.169
HepC,2015,Andorra,G2 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,0.159
HepC,2015,Andorra,G3 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,0.001
HepC,2015,Andorra,G3 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.001
HepC,2015,Andorra,G3 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.001
HepC,2015,Andorra,G3 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,0.644
HepC,2015,Andorra,G3 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,0.629
HepC,2015,Andorra,G4 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.0
HepC,2015,Andorra,G4 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.0
HepC,2015,Andorra,G4 Acute,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,0.0
HepC,2015,Andorra,G4 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.0
HepC,2015,Andorra,G4 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.0
HepC,2015,Andorra,G4 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.0
HepC,2015,Andorra,G4 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.058
HepC,2015,Andorra,G4 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.06
HepC,2015,Andorra,G4 Chronic,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,0.059
HepC,2015,Andorra,G4 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.054
HepC,2015,Andorra,G4 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.05
HepC,2015,Andorra,G4 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.055
HepC,2015,Andorra,G5 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Andorra,G5 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Andorra,G5 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Andorra,G5 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.005
HepC,2015,Andorra,G5 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.006
HepC,2015,Andorra,G5 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.005
HepC,2015,Andorra,G6 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Andorra,G6 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Andorra,G6 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Andorra,G6 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.001
HepC,2015,Andorra,G6 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.001
HepC,2015,Andorra,G6 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Angola,G1 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,19.075
HepC,2015,Angola,G1 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,17.883
HepC,2015,Angola,G1 Acute,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,18.81
HepC,2015,Angola,G1 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,15.232
HepC,2015,Angola,G1 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,15.8
HepC,2015,Angola,G1 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,17.486
HepC,2015,Angola,G1 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,522.616
HepC,2015,Angola,G1 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,511.521
HepC,2015,Angola,G1 Chronic,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,550.889
HepC,2015,Angola,G1 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,483.477
HepC,2015,Angola,G1 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,446.974
HepC,2015,Angola,G1 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,494.687
HepC,2015,Angola,G2 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,6.046
HepC,2015,Angola,G2 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,5.553
HepC,2015,Angola,G2 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,5.553
HepC,2015,Angola,G2 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,158.827
HepC,2015,Angola,G2 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,150.12
HepC,2015,Angola,G3 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,1.233
HepC,2015,Angola,G3 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,1.169
HepC,2015,Angola,G3 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,1.169
HepC,2015,Angola,G3 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,32.325
HepC,2015,Angola,G3 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,31.593
HepC,2015,Angola,G4 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,12.162
HepC,2015,Angola,G4 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,11.77
HepC,2015,Angola,G4 Acute,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,12.221
HepC,2015,Angola,G4 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,10.316
HepC,2015,Angola,G4 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,10.399
HepC,2015,Angola,G4 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,11.509
HepC,2015,Angola,G4 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,343.975
HepC,2015,Angola,G4 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,355.172
HepC,2015,Angola,G4 Chronic,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,345.732
HepC,2015,Angola,G4 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,318.214
HepC,2015,Angola,G4 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,294.189
HepC,2015,Angola,G4 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,325.593
HepC,2015,Angola,G5 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,4.148
HepC,2015,Angola,G5 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,3.751
HepC,2015,Angola,G5 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,3.44
HepC,2015,Angola,G5 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,114.698
HepC,2015,Angola,G5 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,120.903
HepC,2015,Angola,G5 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,106.108
HepC,2015,Angola,G6 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,2.248
HepC,2015,Angola,G6 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,2.224
HepC,2015,Angola,G6 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,1.907
HepC,2015,Angola,G6 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,65.061
HepC,2015,Angola,G6 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,61.557
HepC,2015,Angola,G6 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,58.828
HepC,2015,Antigua and Barbuda,G1 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.015
HepC,2015,Antigua and Barbuda,G1 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.014
HepC,2015,Antigua and Barbuda,G1 Acute,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,0.015
HepC,2015,Antigua and Barbuda,G1 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.012
HepC,2015,Antigua and Barbuda,G1 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.013
HepC,2015,Antigua and Barbuda,G1 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.014
HepC,2015,Antigua and Barbuda,G1 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,6.097
HepC,2015,Antigua and Barbuda,G1 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,5.955
HepC,2015,Antigua and Barbuda,G1 Chronic,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,6.46
HepC,2015,Antigua and Barbuda,G1 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,5.6
HepC,2015,Antigua and Barbuda,G1 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,5.144
HepC,2015,Antigua and Barbuda,G1 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,5.742
HepC,2015,Antigua and Barbuda,G2 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,0.002
HepC,2015,Antigua and Barbuda,G2 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.002
HepC,2015,Antigua and Barbuda,G2 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.002
HepC,2015,Antigua and Barbuda,G2 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,0.849
HepC,2015,Antigua and Barbuda,G2 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,0.798
HepC,2015,Antigua and Barbuda,G3 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,0.002
HepC,2015,Antigua and Barbuda,G3 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.002
HepC,2015,Antigua and Barbuda,G3 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.002
HepC,2015,Antigua and Barbuda,G3 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,0.92
HepC,2015,Antigua and Barbuda,G3 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,0.897
HepC,2015,Antigua and Barbuda,G4 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.0
HepC,2015,Antigua and Barbuda,G4 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.0
HepC,2015,Antigua and Barbuda,G4 Acute,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,0.0
HepC,2015,Antigua and Barbuda,G4 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.0
HepC,2015,Antigua and Barbuda,G4 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.0
HepC,2015,Antigua and Barbuda,G4 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.0
HepC,2015,Antigua and Barbuda,G4 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.051
HepC,2015,Antigua and Barbuda,G4 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,0.052
HepC,2015,Antigua and Barbuda,G4 Chronic,OMB+PTV+RTV,Ombitasvir + Paritaprevir + Ritonavir,AbeVie Inc.,,,,1,0.167,0.051
HepC,2015,Antigua and Barbuda,G4 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,0.046
HepC,2015,Antigua and Barbuda,G4 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,0.043
HepC,2015,Antigua and Barbuda,G4 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,0.048
HepC,2015,Antigua and Barbuda,G5 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Antigua and Barbuda,G5 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Antigua and Barbuda,G5 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Antigua and Barbuda,G5 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.009
HepC,2015,Antigua and Barbuda,G5 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.009
HepC,2015,Antigua and Barbuda,G5 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.008
HepC,2015,Antigua and Barbuda,G6 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Antigua and Barbuda,G6 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Antigua and Barbuda,G6 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.0
HepC,2015,Antigua and Barbuda,G6 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.333,0.016
HepC,2015,Antigua and Barbuda,G6 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,0.015
HepC,2015,Antigua and Barbuda,G6 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,0.014
HepC,2015,Argentina,G1 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,14.986
HepC,2015,Argentina,G1 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,13.964
HepC,2015,Argentina,G1 Acute,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,14.758
HepC,2015,Argentina,G1 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,11.736
HepC,2015,Argentina,G1 Acute,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,12.208
HepC,2015,Argentina,G1 Acute,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,13.627
HepC,2015,Argentina,G1 Chronic,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,3890.452
HepC,2015,Argentina,G1 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.167,3800.237
HepC,2015,Argentina,G1 Chronic,OMB+PTV+RTV+DSV,Ombitasvir + Paritaprevir + Ritonavir + Dasabuvir,AbeVie Inc.,,,,1,0.167,4121.991
HepC,2015,Argentina,G1 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.167,3573.805
HepC,2015,Argentina,G1 Chronic,PEG+RBV+SMV,Pegylated-Interferon + Ribavirin + Simeprevir ,Medivir,,,,1,0.167,3282.468
HepC,2015,Argentina,G1 Chronic,SOF+SMV,Sofosbuvir + Simeprevir ,Medivir,,,,1,0.167,3664.043
HepC,2015,Argentina,G2 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,5.619
HepC,2015,Argentina,G2 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,5.119
HepC,2015,Argentina,G2 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,5.119
HepC,2015,Argentina,G2 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,1392.992
HepC,2015,Argentina,G2 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,1309.993
HepC,2015,Argentina,G3 Acute,SOF+RBV,Sofosbuvir + Ribavirin,"Gilead Sciences, Inc.",,,,1,0.333,4.454
HepC,2015,Argentina,G3 Acute,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.333,4.199
HepC,2015,Argentina,G3 Acute,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.333,4.199
HepC,2015,Argentina,G3 Chronic,SOF+DCV,Sofosbuvir + Daclatasvir ,"Gilead Sciences, Inc.",,,,1,0.5,1101.689
HepC,2015,Argentina,G3 Chronic,PEG+RBV+SOF,Pegylated-interferon + Ribavirin + Sofosbuvir,"Gilead Sciences, Inc.",,,,1,0.5,1074.556
HepC,2015,Argentina,G4 Acute,SOF+LDV,Sofosbuvir + Ledispasvir,"Gilead Sciences, Inc.",,,,1,0.167,0.318
